text,label,label_name,is_synthetic
i took away all the disappointed feeling all the paining i gave my heart to be heal by lord because he s the only one love who never betrayed never lose loyalty even i didn t loyal to him,2,love,0
i feel envious and embarrassed,3,anger,0
i could feel the frantic need in him the need to make me his,4,fear,0
i am feeling overwhelmed with the responsibilities of being a teacher that someone is trusting me with their most precious gift and it is an honor,5,surprise,0
i feel so tranquil right now its great,1,joy,0
i feel frustrated when i have new music and new lyrics that clearly have nothing to do with each other,3,anger,0
i thought we were going to talk and try and work at things so i was shocked to find out steve had decided he wanted to be on his own the thing that broke me was the feeling of been unloved,0,sadness,0
i wouldnt have beared witness to the incredibly well spoken bouncer making an emo kid feel completely unwelcome,0,sadness,0
i tend to stop breathing when i m feeling stressed,0,sadness,0
i was a smoker for years and quit weeks ago right after i finished your book and i cant believe how free i feel i knew that i had to quit but i was terrified of my life without cigarettes,4,fear,0
i will go to my mailbox and talk to the mailman then the grocery clerk etc but no matter how small the step or how limited the risk a complete and total willingness to experience whatever thoughts feelings and sensations emerge is important,1,joy,0
i am already feeling frantic,4,fear,0
i feel like this insecurity is a good thing when i first started writing i pictured it all,1,joy,0
i should feel complimented or insulted,3,anger,0
i crave as i fall into submission and i did not feel submissive in the least,0,sadness,0
i feel tender just now and i am fine with that,2,love,0
i feel irritated pissed even like when someone wakes me up at that moment when i m on the edge of falling into a deep slumber,3,anger,0
i made it to work but i am feeling a little groggy,0,sadness,0
i want to love you but i feel like there some sort of hindrance thats keeping me from loving you,2,love,0
i feel is that they are fond of themselves and ok second thought really sensitive to spelled everything here,2,love,0
ill get round to it this quarter im feeling hopeful about this one,1,joy,0
im starting to feel unwelcome in life and some people can already tell this,0,sadness,0
i feel absolutely fantastic and i hope baby does too,1,joy,0
i watched the snow fall and accumulate on the conifer trees while i was shoveling in my shirt sleeves and feeling vigorous,1,joy,0
i feel bitter and just honkerblonked off in general,3,anger,0
i have a feeling that your father already convinced him of that,1,joy,0
i love and feel passionate about i m living my dream and now that i ve gotten a taste of what that feels like nothing can stop me,2,love,0
i play in the rain squeal with glee at the feeling of mud squishing between my toes and enjoy pretty much anything that takes place outdoors,1,joy,0
i am feeling humorous i put cold callers on hold,1,joy,0
i just busy myself with other stuffs but never with blogs or threads that will only make me feel miserable,0,sadness,0
i feel energized and curious again about life about god about my potential to give something back to society and about finding someone after my heart,5,surprise,0
i feel very privileged but it is also a lot of work,1,joy,0
im pretty happy but a little on the nauseated side to feel thrilled,1,joy,0
i close my eyes i can hear the pitiful wailing sounds of my own cries taste the salty taste of my tears and feel that anger and hurt saturating my heart,0,sadness,0
i bought a virtually fat free thousand islands and feeling very impressed with myself hold large quantities of this substance on the leaves of lettuce and cucumber with my friend but it will be total sugar becomes if you do not burn fat,5,surprise,0
im sure that the folks in virginia florida and the other handful of swing states agree feel not only put upon but insulted by the constant barrage,3,anger,0
i feel like im putting an innocent man on death row,1,joy,0
i wasn t sure what else to do to help her feel smart,1,joy,0
i begin to feel that every waking moment is devoted to work,2,love,0
i feel is thankful for the lessons i m learning,1,joy,0
i feel such a longing and sadness when i see families with more children than i have,2,love,0
i feel distinctly called in clermont to focus on these little ones that seem naughty,2,love,0
i hope you can feel glad that she gave you so many things including memories that you can cherish,1,joy,0
i am feeling pretty worthless right now,0,sadness,0
i feel some of my projects are clever and useful enough i figured i would start sharing them on instructables so i wrote my first one this weekend,1,joy,0
